,Plot1-B,Plot1-L,Plot2-C,Plot2-M,Plot3-H,Plot3-N,Plot4-A,Plot4-N,Plot5-I,Plot5-N,Plot6-I,Plot6-N,Plot7-M,Plot7-N,Plot8-I,Plot8-O,Plot9-L,Plot9-N,Plot10-A,Plot10-E
SRR1706034.3277,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706084.8013,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
SRR1706109.2957,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,3,4,0,0,1
SRR1706044.3517,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706049.7477,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706039.1423,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706089.3172,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
SRR1706074.535,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
SRR1706079.5168,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SRR1706094.150,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
SRR1706039.7530,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706044.894,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706044.1799,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706044.1384,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SRR1706084.7405,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
SRR1706039.1165,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706129.1469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,4
SRR1706069.1641,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706074.6187,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
SRR1706054.248,0,0,0,0,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0
SRR1706124.2861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
SRR1706059.6264,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706109.2922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
SRR1706079.6633,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SRR1706089.2854,0,0,0,2,0,0,0,0,0,0,0,3,0,3,1,0,0,0,0,0
SRR1706104.4973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0
SRR1706064.4174,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706039.1062,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706104.1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
SRR1706049.2663,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706069.2800,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706104.302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
SRR1706039.1054,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706084.8945,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SRR1706034.687,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706064.4372,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706074.4705,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
SRR1706039.3162,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706049.6058,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706074.6048,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1706119.1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
SRR1706099.1252,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
SRR1706114.956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
SRR1706064.938,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706124.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
SRR1706059.4157,0,0,0,0,0,10,1,0,0,0,2,0,0,0,0,0,0,0,0,0
SRR1706124.4517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
SRR1706074.245,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
SRR1706069.2118,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706129.3974,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,5
SRR1706044.2146,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706054.2293,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706064.4473,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706034.5353,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706074.1264,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
SRR1706109.1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
SRR1706089.989,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
SRR1706059.3541,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706064.3067,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706064.1427,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706074.6156,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
SRR1706069.3050,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706064.1956,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706094.2191,0,0,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0
SRR1706129.5006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SRR1706064.1724,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706049.7849,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706049.5750,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706049.2604,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1706104.3199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
SRR1706079.4978,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SRR1706099.4423,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
SRR1706034.4645,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706089.693,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0
SRR1706079.3445,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
SRR1706044.407,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706104.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
SRR1706084.6987,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
SRR1706084.5026,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
SRR1706109.510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
SRR1706044.1189,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SRR1706109.1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
SRR1706114.1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0
SRR1706084.7119,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
SRR1706034.797,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706034.2980,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706114.2141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
SRR1706124.1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
SRR1706124.2396,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,2,0
SRR1706089.3754,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
SRR1706039.5864,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706129.5004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SRR1706039.570,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706064.2935,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706039.3719,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706044.2343,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706129.2804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11
SRR1706044.627,0,0,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
SRR1706039.7879,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706074.4881,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
SRR1706074.5229,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
SRR1706049.8192,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706049.8050,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706104.2574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
SRR1706049.1710,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706109.189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
SRR1706034.616,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706119.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
SRR1706044.625,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706034.5682,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706064.311,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706079.5334,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SRR1706039.2437,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706044.935,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706104.835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0
SRR1706074.6304,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
SRR1706129.2373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6
SRR1706034.1743,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706059.5340,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706059.4625,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706064.4708,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706064.3408,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706114.3551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SRR1706109.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
SRR1706059.2885,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706094.1344,0,0,0,0,0,0,0,0,0,0,3,0,4,2,0,0,0,0,0,0
SRR1706084.2500,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
SRR1706074.4655,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
SRR1706054.1423,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706039.6602,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706089.261,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
SRR1706059.2476,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706124.3711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
SRR1706049.6565,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706114.2858,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,1,1
SRR1706039.481,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706059.6838,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706049.2019,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706119.2328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3
SRR1706079.4447,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SRR1706074.524,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
SRR1706124.3437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
SRR1706104.358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
SRR1706049.7363,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SRR1706074.5036,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
SRR1706079.3714,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
SRR1706074.4976,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
SRR1706104.3570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
SRR1706039.4721,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706124.781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
SRR1706034.1297,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706039.893,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706074.1910,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
SRR1706094.2176,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
SRR1706089.849,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
SRR1706104.4572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
SRR1706089.2088,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
SRR1706059.5237,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706099.403,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
SRR1706109.2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
SRR1706099.1995,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
SRR1706059.1527,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706039.2102,0,1,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
SRR1706104.3807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
SRR1706074.2897,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0
SRR1706039.3659,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706069.2346,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706114.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3
SRR1706039.1096,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706064.2355,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706034.2474,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706079.6249,0,0,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0
SRR1706049.8143,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706069.928,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706124.4994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
SRR1706059.6796,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706114.897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
SRR1706104.3167,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
SRR1706119.4668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
SRR1706064.3005,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706084.1166,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
SRR1706104.1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
SRR1706064.1770,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706129.1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
SRR1706074.1573,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
SRR1706094.2622,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
SRR1706114.3313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
SRR1706059.848,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706064.2505,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706119.1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
SRR1706049.1275,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706129.5552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SRR1706039.6660,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706114.3511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0
SRR1706064.3918,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706114.3798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SRR1706059.6904,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706089.2564,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
SRR1706074.5664,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
SRR1706064.4374,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706069.1756,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706054.662,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706039.5020,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706119.1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0
SRR1706124.4421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
SRR1706124.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
SRR1706114.2269,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0
SRR1706129.1397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SRR1706039.5988,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706064.586,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706039.2300,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706039.1461,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706049.2332,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706119.2833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
SRR1706119.5150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
SRR1706079.6362,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
SRR1706129.1694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SRR1706074.5643,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
SRR1706064.1540,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706109.2301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
SRR1706054.130,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR1706074.4026,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
SRR1706124.1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
SRR1706034.1424,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706034.2335,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706129.5967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
SRR1706089.2659,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
SRR1706129.3953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SRR1706034.1128,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706099.836,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
SRR1706084.8514,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SRR1706044.2005,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706049.2828,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706129.5992,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2
SRR1706034.256,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR1706059.1331,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706039.6104,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706079.5416,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SRR1706079.2977,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
SRR1706059.2120,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0
SRR1706049.7529,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706079.1412,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SRR1706064.2305,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706119.3534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
SRR1706074.1523,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
SRR1706049.7588,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706124.599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
SRR1706054.979,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706044.1087,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706064.3232,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706064.2789,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706109.620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
SRR1706089.408,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
SRR1706044.1950,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706039.235,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706074.4845,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
SRR1706129.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5
SRR1706124.4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
SRR1706114.1696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
SRR1706069.234,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706074.38,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
SRR1706079.3963,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0
SRR1706104.2982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
SRR1706069.985,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706049.8312,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706114.2982,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
SRR1706064.5076,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706074.2652,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
SRR1706059.5480,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706064.3177,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706039.1864,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706079.187,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
SRR1706124.2629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
SRR1706089.2011,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
SRR1706064.2134,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR1706089.685,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
SRR1706119.764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
SRR1706084.4695,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
