	plot1	plot2	lat1	lat2	long1	long2	dist
51	CM30b58	Plot05	-0.63214798450783	-0.632077792775835	3.05523488270249	3.05564125818421	2136.1044530023
52	CM30b58	Plot06	-0.63214798450783	-0.632045028582452	3.05523488270249	3.05565155737213	2239.92666852279
53	CM30b58	Plot07	-0.63214798450783	-0.632014787960635	3.05523488270249	3.05570230980145	2548.08766451378
54	CM30b58	Plot08	-0.63214798450783	-0.631984535645111	3.05523488270249	3.05570472010114	2629.98610652512
55	CM30b60	CM30b58	-0.631512483249108	-0.63214798450783	3.05614133341215	3.05523488270249	6173.27643748571
56	CM30b60	CM30b60	-0.631512483249108	-0.631512483249108	3.05614133341215	3.05614133341215	0
57	CM30b60	CM30c	-0.631512483249108	-0.631879321961813	3.05614133341215	3.05542450399908	4364.17617270154
58	CM30b60	CM30c28	-0.631512483249108	-0.631844354988381	3.05614133341215	3.05538126870285	4443.28411557683
59	CM30b60	CM30c30	-0.631512483249108	-0.631833155385104	3.05614133341215	3.0555743073541	3560.01790524311
60	CM30b60	CM30c35	-0.631512483249108	-0.631923972720067	3.05614133341215	3.05527989125324	5146.80953413852
61	CM30b60	CM30c37	-0.631512483249108	-0.631921129753248	3.05614133341215	3.05547238361645	4313.6544437112
62	CM30b60	CM30c39	-0.631512483249108	-0.631917920965419	3.05614133341215	3.0556668063138	3553.11708187115
63	CM30b60	CM30c44	-0.631512483249108	-0.632002277789622	3.05614133341215	3.05538288662306	4994.29390399776
64	CM30b60	CM30c46	-0.631512483249108	-0.631995644316734	3.05614133341215	3.0555756791829	4234.76309600487
65	CM30b60	CM30c51	-0.631512483249108	-0.632082163778414	3.05614133341215	3.05528422316045	5708.81902928938
66	CM30b60	CM30c53	-0.631512483249108	-0.632071728280283	3.05614133341215	3.05547906124616	4928.26694584611
67	CM30b60	CM30c60	-0.631512483249108	-0.632158008980922	3.05614133341215	3.05538386575277	5663.78412170853
68	CM30b60	CM30c62	-0.631512483249108	-0.63214505793974	3.05614133341215	3.05557806679331	4962.61960353601
69	CM30b60	CM30d12	-0.631512483249108	-0.6316718243049	3.05614133341215	3.05614667761032	1015.5337241062
70	CM30b60	CM30d3	-0.631512483249108	-0.631594282293293	3.05614133341215	3.05604717813499	711.334065442908
71	CM30b60	CM31a5	-0.631512483249108	-0.632214390097078	3.05614133341215	3.05548980374771	5587.16477386308
72	CM30b60	LB1	-0.631512483249108	-0.631794998124332	3.05614133341215	3.05564278883796	3132.18304978572
73	CM30b60	LB5	-0.631512483249108	-0.631692756038619	3.05614133341215	3.05592190363727	1610.01031153018
74	CM30b60	Plot01	-0.631512483249108	-0.632239483393866	3.05614133341215	3.05554503818255	5554.28103363523
75	CM30b60	Plot02	-0.631512483249108	-0.632129024123501	3.05614133341215	3.05555423083172	4953.73582044842
76	CM30b60	Plot03	-0.631512483249108	-0.632101964538778	3.05614133341215	3.05561148810316	4639.46960004023
77	CM30b60	Plot04	-0.631512483249108	-0.632033692319895	3.05614133341215	3.05562753989629	4243.15405914811
78	CM30b60	Plot05	-0.631512483249108	-0.632077792775835	3.05614133341215	3.05564125818421	4425.0868503636
79	CM30b60	Plot06	-0.631512483249108	-0.632045028582452	3.05614133341215	3.05565155737213	4225.16965316
80	CM30b60	Plot07	-0.631512483249108	-0.632014787960635	3.05614133341215	3.05570230980145	3916.11278339233
81	CM30b60	Plot08	-0.631512483249108	-0.631984535645111	3.05614133341215	3.05570472010114	3752.84153970645
82	CM30c	CM30b58	-0.631879321961813	-0.63214798450783	3.05542450399908	3.05523488270249	1969.72851951041
83	CM30c	CM30b60	-0.631879321961813	-0.631512483249108	3.05542450399908	3.05614133341215	4364.17617270154
84	CM30c	CM30c	-0.631879321961813	-0.631879321961813	3.05542450399908	3.05542450399908	0
85	CM30c	CM30c28	-0.631879321961813	-0.631844354988381	3.05542450399908	3.05538126870285	314.694489365025
86	CM30c	CM30c30	-0.631879321961813	-0.631833155385104	3.05542450399908	3.0555743073541	824.389113520178
87	CM30c	CM30c35	-0.631879321961813	-0.631923972720067	3.05542450399908	3.05527989125324	795.992075902022
88	CM30c	CM30c37	-0.631879321961813	-0.631921129753248	3.05542450399908	3.05547238361645	362.672023648592
89	CM30c	CM30c39	-0.631879321961813	-0.631917920965419	3.05542450399908	3.0556668063138	1269.67195658617
90	CM30c	CM30c44	-0.631879321961813	-0.632002277789622	3.05542450399908	3.05538288662306	812.040740829347
91	CM30c	CM30c46	-0.631879321961813	-0.631995644316734	3.05542450399908	3.0555756791829	1073.85344308947
92	CM30c	CM30c51	-0.631879321961813	-0.632082163778414	3.05542450399908	3.05528422316045	1479.88423904546
93	CM30c	CM30c53	-0.631879321961813	-0.632071728280283	3.05542450399908	3.05547906124616	1257.49350009412
94	CM30c	CM30c60	-0.631879321961813	-0.632158008980922	3.05542450399908	3.05538386575277	1787.76135214997
95	CM30c	CM30c62	-0.631879321961813	-0.63214505793974	3.05542450399908	3.05557806679331	1867.98529690947
96	CM30c	CM30d12	-0.631879321961813	-0.6316718243049	3.05542450399908	3.05614667761032	3941.21173494313
97	CM30c	CM30d3	-0.631879321961813	-0.631594282293293	3.05542450399908	3.05604717813499	3680.61767862514
98	CM30c	CM31a5	-0.631879321961813	-0.632214390097078	3.05542450399908	3.05548980374771	2160.94683328988
99	CM30c	LB1	-0.631879321961813	-0.631794998124332	3.05542450399908	3.05564278883796	1244.17451234538
100	CM30c	LB5	-0.631879321961813	-0.631692756038619	3.05542450399908	3.05592190363727	2819.9835446119
101	CM30c	Plot01	-0.631879321961813	-0.632239483393866	3.05542450399908	3.05554503818255	2376.76322251687
102	CM30c	Plot02	-0.631879321961813	-0.632129024123501	3.05542450399908	3.05555423083172	1724.96358782516
103	CM30c	Plot03	-0.631879321961813	-0.632101964538778	3.05542450399908	3.05561148810316	1713.44470317851
104	CM30c	Plot04	-0.631879321961813	-0.632033692319895	3.05542450399908	3.05562753989629	1434.09200449492
105	CM30c	Plot05	-0.631879321961813	-0.632077792775835	3.05542450399908	3.05564125818421	1685.33476898967
106	CM30c	Plot06	-0.631879321961813	-0.632045028582452	3.05542450399908	3.05565155737213	1573.8027904654
107	CM30c	Plot07	-0.631879321961813	-0.632014787960635	3.05542450399908	3.05570230980145	1668.62784362475
108	CM30c	Plot08	-0.631879321961813	-0.631984535645111	3.05542450399908	3.05570472010114	1588.82657726342
109	CM30c28	CM30b58	-0.631844354988381	-0.63214798450783	3.05538126870285	3.05523488270249	2075.62855574616
110	CM30c28	CM30b60	-0.631844354988381	-0.631512483249108	3.05538126870285	3.05614133341215	4443.28411557683
111	CM30c28	CM30c	-0.631844354988381	-0.631879321961813	3.05538126870285	3.05542450399908	314.694489365025
112	CM30c28	CM30c28	-0.631844354988381	-0.631844354988381	3.05538126870285	3.05538126870285	0
113	CM30c28	CM30c30	-0.631844354988381	-0.631833155385104	3.05538126870285	3.0555743073541	994.97979812025
114	CM30c28	CM30c35	-0.631844354988381	-0.631923972720067	3.05538126870285	3.05527989125324	727.263770722082
115	CM30c28	CM30c37	-0.631844354988381	-0.631921129753248	3.05538126870285	3.05547238361645	677.242772080291
116	CM30c28	CM30c39	-0.631844354988381	-0.631917920965419	3.05538126870285	3.0556668063138	1540.92081197896
117	CM30c28	CM30c44	-0.631844354988381	-0.632002277789622	3.05538126870285	3.05538288662306	1006.16054513535
118	CM30c28	CM30c46	-0.631844354988381	-0.631995644316734	3.05538126870285	3.0555756791829	1388.47298275854
119	CM30c28	CM30c51	-0.631844354988381	-0.632082163778414	3.05538126870285	3.05528422316045	1595.09778406818
120	CM30c28	CM30c53	-0.631844354988381	-0.632071728280283	3.05538126870285	3.05547906124616	1533.34480541793
121	CM30c28	CM30c60	-0.631844354988381	-0.632158008980922	3.05538126870285	3.05538386575277	1998.33417811015
122	CM30c28	CM30c62	-0.631844354988381	-0.63214505793974	3.05538126870285	3.05557806679331	2166.47234582021
123	CM30c28	CM30d12	-0.631844354988381	-0.6316718243049	3.05538126870285	3.05614667761032	4085.85587109121
124	CM30c28	CM30d3	-0.631844354988381	-0.631594282293293	3.05538126870285	3.05604717813499	3776.30387590901
125	CM30c28	CM31a5	-0.631844354988381	-0.632214390097078	3.05538126870285	3.05548980374771	2422.60886692213
126	CM30c28	LB1	-0.631844354988381	-0.631794998124332	3.05538126870285	3.05564278883796	1380.78496147102
127	CM30c28	LB5	-0.631844354988381	-0.631692756038619	3.05538126870285	3.05592190363727	2942.58750767649
128	CM30c28	Plot01	-0.631844354988381	-0.632239483393866	3.05538126870285	3.05554503818255	2654.38809140219
129	CM30c28	Plot02	-0.631844354988381	-0.632129024123501	3.05538126870285	3.05555423083172	2019.84048977879
130	CM30c28	Plot03	-0.631844354988381	-0.632101964538778	3.05538126870285	3.05561148810316	2023.41025156872
131	CM30c28	Plot04	-0.631844354988381	-0.632033692319895	3.05538126870285	3.05562753989629	1748.66437995772
132	CM30c28	Plot05	-0.631844354988381	-0.632077792775835	3.05538126870285	3.05564125818421	1999.51938624775
133	CM30c28	Plot06	-0.631844354988381	-0.632045028582452	3.05538126870285	3.05565155737213	1888.15416007606
134	CM30c28	Plot07	-0.631844354988381	-0.632014787960635	3.05538126870285	3.05570230980145	1975.53914432515
135	CM30c28	Plot08	-0.631844354988381	-0.631984535645111	3.05538126870285	3.05570472010114	1887.44693364663
136	CM30c30	CM30b58	-0.631833155385104	-0.63214798450783	3.0555743073541	3.05523488270249	2658.4701492694
137	CM30c30	CM30b60	-0.631833155385104	-0.631512483249108	3.0555743073541	3.05614133341215	3560.01790524311
138	CM30c30	CM30c	-0.631833155385104	-0.631879321961813	3.0555743073541	3.05542450399908	824.389113520178
139	CM30c30	CM30c28	-0.631833155385104	-0.631844354988381	3.0555743073541	3.05538126870285	994.97979812025
140	CM30c30	CM30c30	-0.631833155385104	-0.631833155385104	3.0555743073541	3.0555743073541	0
141	CM30c30	CM30c35	-0.631833155385104	-0.631923972720067	3.0555743073541	3.05527989125324	1620.38108623595
142	CM30c30	CM30c37	-0.631833155385104	-0.631921129753248	3.0555743073541	3.05547238361645	767.265686662153
143	CM30c30	CM30c39	-0.631833155385104	-0.631917920965419	3.0555743073541	3.0556668063138	719.563154397441
144	CM30c30	CM30c44	-0.631833155385104	-0.632002277789622	3.0555743073541	3.05538288662306	1459.21282034433
145	CM30c30	CM30c46	-0.631833155385104	-0.631995644316734	3.0555743073541	3.0555756791829	1035.24100541839
146	CM30c30	CM30c51	-0.631833155385104	-0.632082163778414	3.0555743073541	3.05528422316045	2177.2581593623
147	CM30c30	CM30c53	-0.631833155385104	-0.632071728280283	3.0555743073541	3.05547906124616	1596.86317040932
148	CM30c30	CM30c60	-0.631833155385104	-0.632158008980922	3.0555743073541	3.05538386575277	2289.49126883137
149	CM30c30	CM30c62	-0.631833155385104	-0.63214505793974	3.0555743073541	3.05557806679331	1987.22514547202
150	CM30c30	CM30d12	-0.631833155385104	-0.6316718243049	3.0555743073541	3.05614667761032	3117.09682050646
151	CM30c30	CM30d3	-0.631833155385104	-0.631594282293293	3.0555743073541	3.05604717813499	2868.29513379202
152	CM30c30	CM31a5	-0.631833155385104	-0.632214390097078	3.0555743073541	3.05548980374771	2467.38281600972
153	CM30c30	LB1	-0.631833155385104	-0.631794998124332	3.0555743073541	3.05564278883796	427.846014512813
154	CM30c30	LB5	-0.631833155385104	-0.631692756038619	3.0555743073541	3.05592190363727	1998.45925313192
155	CM30c30	Plot01	-0.631833155385104	-0.632239483393866	3.0555743073541	3.05554503818255	2593.08407335602
156	CM30c30	Plot02	-0.631833155385104	-0.632129024123501	3.0555743073541	3.05555423083172	1887.80282742654
157	CM30c30	Plot03	-0.631833155385104	-0.632101964538778	3.0555743073541	3.05561148810316	1723.21542439478
158	CM30c30	Plot04	-0.631833155385104	-0.632033692319895	3.0555743073541	3.05562753989629	1306.59862276513
159	CM30c30	Plot05	-0.631833155385104	-0.632077792775835	3.0555743073541	3.05564125818421	1596.13206148408
160	CM30c30	Plot06	-0.631833155385104	-0.632045028582452	3.0555743073541	3.05565155737213	1407.04658775049
161	CM30c30	Plot07	-0.631833155385104	-0.632014787960635	3.0555743073541	3.05570230980145	1331.1887287978
162	CM30c30	Plot08	-0.631833155385104	-0.631984535645111	3.0555743073541	3.05570472010114	1174.57096477865
163	CM30c35	CM30b58	-0.631923972720067	-0.63214798450783	3.05527989125324	3.05523488270249	1445.80989788379
164	CM30c35	CM30b60	-0.631923972720067	-0.631512483249108	3.05527989125324	3.05614133341215	5146.80953413852
165	CM30c35	CM30c	-0.631923972720067	-0.631879321961813	3.05527989125324	3.05542450399908	795.992075902022
166	CM30c35	CM30c28	-0.631923972720067	-0.631844354988381	3.05527989125324	3.05538126870285	727.263770722082
167	CM30c35	CM30c30	-0.631923972720067	-0.631833155385104	3.05527989125324	3.0555743073541	1620.38108623595
168	CM30c35	CM30c35	-0.631923972720067	-0.631923972720067	3.05527989125324	3.05527989125324	0
169	CM30c35	CM30c37	-0.631923972720067	-0.631921129753248	3.05527989125324	3.05547238361645	989.714615483137
170	CM30c35	CM30c39	-0.631923972720067	-0.631917920965419	3.05527989125324	3.0556668063138	1989.3970298889
171	CM30c35	CM30c44	-0.631923972720067	-0.632002277789622	3.05527989125324	3.05538288662306	727.464627517839
172	CM30c35	CM30c46	-0.631923972720067	-0.631995644316734	3.05527989125324	3.0555756791829	1587.60350007833
173	CM30c35	CM30c51	-0.631923972720067	-0.632082163778414	3.05527989125324	3.05528422316045	1008.0811989371
174	CM30c35	CM30c53	-0.631923972720067	-0.632071728280283	3.05527989125324	3.05547906124616	1390.80874073795
175	CM30c35	CM30c60	-0.631923972720067	-0.632158008980922	3.05527989125324	3.05538386575277	1583.93804176904
176	CM30c35	CM30c62	-0.631923972720067	-0.63214505793974	3.05527989125324	3.05557806679331	2081.62665939297
177	CM30c35	CM30d12	-0.631923972720067	-0.6316718243049	3.05527989125324	3.05614667761032	4737.01842643671
178	CM30c35	CM30d3	-0.631923972720067	-0.631594282293293	3.05527989125324	3.05604717813499	4469.225483703
179	CM30c35	CM31a5	-0.631923972720067	-0.632214390097078	3.05527989125324	3.05548980374771	2141.87543399712
180	CM30c35	LB1	-0.631923972720067	-0.631794998124332	3.05527989125324	3.05564278883796	2038.57774372432
181	CM30c35	LB5	-0.631923972720067	-0.631692756038619	3.05527989125324	3.05592190363727	3614.47901998024
182	CM30c35	Plot01	-0.631923972720067	-0.632239483393866	3.05527989125324	3.05554503818255	2428.58730575758
183	CM30c35	Plot02	-0.631923972720067	-0.632129024123501	3.05527989125324	3.05555423083172	1922.31241418687
184	CM30c35	Plot03	-0.631923972720067	-0.632101964538778	3.05527989125324	3.05561148810316	2047.28023992083
185	CM30c35	Plot04	-0.631923972720067	-0.632033692319895	3.05527989125324	3.05562753989629	1918.93826228057
186	CM30c35	Plot05	-0.631923972720067	-0.632077792775835	3.05527989125324	3.05564125818421	2100.2320341931
187	CM30c35	Plot06	-0.631923972720067	-0.632045028582452	3.05527989125324	3.05565155737213	2060.33971008072
188	CM30c35	Plot07	-0.631923972720067	-0.632014787960635	3.05527989125324	3.05570230980145	2247.22002519862
189	CM30c35	Plot08	-0.631923972720067	-0.631984535645111	3.05527989125324	3.05570472010114	2217.6981180237
190	CM30c37	CM30b58	-0.631921129753248	-0.63214798450783	3.05547238361645	3.05523488270249	1891.89894131664
191	CM30c37	CM30b60	-0.631921129753248	-0.631512483249108	3.05547238361645	3.05614133341215	4313.6544437112
192	CM30c37	CM30c	-0.631921129753248	-0.631879321961813	3.05547238361645	3.05542450399908	362.672023648592
193	CM30c37	CM30c28	-0.631921129753248	-0.631844354988381	3.05547238361645	3.05538126870285	677.242772080291
194	CM30c37	CM30c30	-0.631921129753248	-0.631833155385104	3.05547238361645	3.0555743073541	767.265686662153
195	CM30c37	CM30c35	-0.631921129753248	-0.631923972720067	3.05547238361645	3.05527989125324	989.714615483137
196	CM30c37	CM30c37	-0.631921129753248	-0.631921129753248	3.05547238361645	3.05547238361645	0
197	CM30c37	CM30c39	-0.631921129753248	-0.631917920965419	3.05547238361645	3.0556668063138	999.683438180386
198	CM30c37	CM30c44	-0.631921129753248	-0.632002277789622	3.05547238361645	3.05538288662306	692.057277550262
199	CM30c37	CM30c46	-0.631921129753248	-0.631995644316734	3.05547238361645	3.0555756791829	712.271792487448
200	CM30c37	CM30c51	-0.631921129753248	-0.632082163778414	3.05547238361645	3.05528422316045	1409.99667114645
201	CM30c37	CM30c53	-0.631921129753248	-0.632071728280283	3.05547238361645	3.05547906124616	960.077040981727
202	CM30c37	CM30c60	-0.631921129753248	-0.632158008980922	3.05547238361645	3.05538386575277	1576.25737685119
203	CM30c37	CM30c62	-0.631921129753248	-0.63214505793974	3.05547238361645	3.05557806679331	1526.57575688577
204	CM30c37	CM30d12	-0.631921129753248	-0.6316718243049	3.05547238361645	3.05614667761032	3813.21527050604
205	CM30c37	CM30d3	-0.631921129753248	-0.631594282293293	3.05547238361645	3.05604717813499	3615.16858708519
206	CM30c37	CM31a5	-0.631921129753248	-0.632214390097078	3.05547238361645	3.05548980374771	1870.50611106012
207	CM30c37	LB1	-0.631921129753248	-0.631794998124332	3.05547238361645	3.05564278883796	1188.78325621419
208	CM30c37	LB5	-0.631921129753248	-0.631692756038619	3.05547238361645	3.05592190363727	2730.91401165381
209	CM30c37	Plot01	-0.631921129753248	-0.632239483393866	3.05547238361645	3.05554503818255	2062.32602734704
210	CM30c37	Plot02	-0.631921129753248	-0.632129024123501	3.05547238361645	3.05555423083172	1389.71003046868
211	CM30c37	Plot03	-0.631921129753248	-0.632101964538778	3.05547238361645	3.05561148810316	1355.9600558293
212	CM30c37	Plot04	-0.631921129753248	-0.632033692319895	3.05547238361645	3.05562753989629	1072.57735072846
213	CM30c37	Plot05	-0.631921129753248	-0.632077792775835	3.05547238361645	3.05564125818421	1322.79245635825
214	CM30c37	Plot06	-0.631921129753248	-0.632045028582452	3.05547238361645	3.05565155737213	1213.01466961993
215	CM30c37	Plot07	-0.631921129753248	-0.632014787960635	3.05547238361645	3.05570230980145	1324.02554944522
216	CM30c37	Plot08	-0.631921129753248	-0.631984535645111	3.05547238361645	3.05570472010114	1260.8148893244
217	CM30c39	CM30b58	-0.631917920965419	-0.63214798450783	3.0556668063138	3.05523488270249	2660.40329724584
218	CM30c39	CM30b60	-0.631917920965419	-0.631512483249108	3.0556668063138	3.05614133341215	3553.11708187115
219	CM30c39	CM30c	-0.631917920965419	-0.631879321961813	3.0556668063138	3.05542450399908	1269.67195658617
220	CM30c39	CM30c28	-0.631917920965419	-0.631844354988381	3.0556668063138	3.05538126870285	1540.92081197896
221	CM30c39	CM30c30	-0.631917920965419	-0.631833155385104	3.0556668063138	3.0555743073541	719.563154397441
222	CM30c39	CM30c35	-0.631917920965419	-0.631923972720067	3.0556668063138	3.05527989125324	1989.3970298889
223	CM30c39	CM30c37	-0.631917920965419	-0.631921129753248	3.0556668063138	3.05547238361645	999.683438180386
224	CM30c39	CM30c39	-0.631917920965419	-0.631917920965419	3.0556668063138	3.0556668063138	0.0949352979660034
225	CM30c39	CM30c44	-0.631917920965419	-0.632002277789622	3.0556668063138	3.05538288662306	1555.31691544187
226	CM30c39	CM30c46	-0.631917920965419	-0.631995644316734	3.0556668063138	3.0555756791829	681.646123163875
227	CM30c39	CM30c51	-0.631917920965419	-0.632082163778414	3.0556668063138	3.05528422316045	2227.69125031117
228	CM30c39	CM30c53	-0.631917920965419	-0.632071728280283	3.0556668063138	3.05547906124616	1375.36236600421
229	CM30c39	CM30c60	-0.631917920965419	-0.632158008980922	3.0556668063138	3.05538386575277	2110.6733777346
230	CM30c39	CM30c62	-0.631917920965419	-0.63214505793974	3.0556668063138	3.05557806679331	1517.28042370285
231	CM30c39	CM30d12	-0.631917920965419	-0.6316718243049	3.0556668063138	3.05614667761032	2923.16636838785
232	CM30c39	CM30d3	-0.631917920965419	-0.631594282293293	3.0556668063138	3.05604717813499	2841.81252179322
233	CM30c39	CM31a5	-0.631917920965419	-0.632214390097078	3.0556668063138	3.05548980374771	2096.51243564075
234	CM30c39	LB1	-0.631917920965419	-0.631794998124332	3.0556668063138	3.05564278883796	792.815291592925
235	CM30c39	LB5	-0.631917920965419	-0.631692756038619	3.0556668063138	3.05592190363727	1943.67830667997
236	CM30c39	Plot01	-0.631917920965419	-0.632239483393866	3.0556668063138	3.05554503818255	2142.15357018107
237	CM30c39	Plot02	-0.631917920965419	-0.632129024123501	3.0556668063138	3.05555423083172	1464.14641882853
238	CM30c39	Plot03	-0.631917920965419	-0.632101964538778	3.0556668063138	3.05561148810316	1206.52922639703
239	CM30c39	Plot04	-0.631917920965419	-0.632033692319895	3.0556668063138	3.05562753989629	764.700283908763
240	CM30c39	Plot05	-0.631917920965419	-0.632077792775835	3.0556668063138	3.05564125818421	1026.97499945912
241	CM30c39	Plot06	-0.631917920965419	-0.632045028582452	3.0556668063138	3.05565155737213	813.587638965422
242	CM30c39	Plot07	-0.631917920965419	-0.632014787960635	3.0556668063138	3.05570230980145	643.560664394242
243	CM30c39	Plot08	-0.631917920965419	-0.631984535645111	3.0556668063138	3.05570472010114	467.015168063501
244	CM30c44	CM30b58	-0.632002277789622	-0.63214798450783	3.05538288662306	3.05523488270249	1200.20586104329
245	CM30c44	CM30b60	-0.632002277789622	-0.631512483249108	3.05538288662306	3.05614133341215	4994.29390399776
246	CM30c44	CM30c	-0.632002277789622	-0.631879321961813	3.05538288662306	3.05542450399908	812.040740829347
247	CM30c44	CM30c28	-0.632002277789622	-0.631844354988381	3.05538288662306	3.05538126870285	1006.16054513535
248	CM30c44	CM30c30	-0.632002277789622	-0.631833155385104	3.05538288662306	3.0555743073541	1459.21282034433
249	CM30c44	CM30c35	-0.632002277789622	-0.631923972720067	3.05538288662306	3.05527989125324	727.464627517839
250	CM30c44	CM30c37	-0.632002277789622	-0.631921129753248	3.05538288662306	3.05547238361645	692.057277550262
251	CM30c44	CM30c39	-0.632002277789622	-0.631917920965419	3.05538288662306	3.0556668063138	1555.31691544187
252	CM30c44	CM30c44	-0.632002277789622	-0.632002277789622	3.05538288662306	3.05538288662306	0
253	CM30c44	CM30c46	-0.632002277789622	-0.631995644316734	3.05538288662306	3.0555756791829	991.937357474515
